,index,actuals,predicts_multitaskdnn_kim
72,274761.0,0.0,0.12394474446773529
73,51743.0,1.0,0.790971577167511
74,5558.0,1.0,0.6498664617538452
75,69973.0,0.0,0.08337779343128204
76,265073.0,0.0,0.10802869498729706
77,25584.0,0.0,0.29023870825767517
78,266986.0,0.0,0.009869901463389397
79,201227.0,1.0,0.07503660768270493
80,173244.0,0.0,0.20206494629383087
81,236165.0,0.0,0.14764118194580078
82,270200.0,1.0,0.19956441223621368
83,202670.0,0.0,0.5357247591018677
84,319575.0,0.0,0.1343054622411728
85,214654.0,1.0,0.6992619633674622
86,142503.0,0.0,0.12187891453504562
87,56078.0,0.0,0.07349453866481781
88,168960.0,1.0,0.5121124982833862
89,55332.0,0.0,0.22551405429840088
90,208519.0,0.0,0.052791912108659744
91,224168.0,0.0,0.08399620652198792
92,252929.0,0.0,0.45713189244270325
93,198979.0,1.0,0.39259782433509827
94,321685.0,1.0,0.21577855944633484
95,3202.0,0.0,0.2142501026391983
96,219070.0,0.0,0.1449609249830246
97,203512.0,0.0,0.08970969915390015
98,308650.0,1.0,0.7217546105384827
99,35592.0,1.0,0.1633664071559906
100,301362.0,0.0,0.03392355889081955
101,231687.0,0.0,0.41815268993377686
102,154719.0,0.0,0.049733713269233704
103,67205.0,1.0,0.19445212185382843
104,148785.0,0.0,0.172106072306633
105,185780.0,0.0,0.17213860154151917
106,217744.0,0.0,0.09223419427871704
107,82641.0,0.0,0.42755571007728577
108,1786.0,0.0,0.056013185530900955
109,301706.0,0.0,0.2839091420173645
110,269508.0,0.0,0.12511715292930603
111,310126.0,1.0,0.5596482157707214
112,10112.0,0.0,0.1861790269613266
113,28801.0,0.0,0.22697676718235016
114,520.0,1.0,0.325153112411499
115,168660.0,1.0,0.3023751378059387
116,243177.0,0.0,0.25385046005249023
117,238257.0,1.0,0.7163708806037903
118,204884.0,0.0,0.11285828053951263
119,274557.0,0.0,0.23360641300678253
120,156950.0,0.0,0.4790818393230438
121,61731.0,1.0,0.19054915010929108
122,143516.0,0.0,0.037793826311826706
123,74321.0,0.0,0.37534263730049133
124,140416.0,0.0,0.33580338954925537
125,266924.0,0.0,0.007838733494281769
126,60079.0,0.0,0.05986384302377701
127,286722.0,0.0,0.006626196671277285
128,271759.0,0.0,0.3347990810871124
129,144432.0,1.0,0.17817875742912292
130,60321.0,0.0,0.014393181540071964
131,231660.0,0.0,0.12884065508842468
132,88694.0,1.0,0.2906956076622009
133,122868.0,0.0,0.338371604681015
134,195935.0,0.0,0.001502719707787037
135,263035.0,1.0,0.14364086091518402
136,177939.0,1.0,0.3655150532722473
137,210123.0,0.0,0.2307548224925995
138,269239.0,0.0,0.4074249565601349
139,29211.0,0.0,0.20619742572307587
140,26013.0,0.0,0.3382319509983063
141,145226.0,1.0,0.510750412940979
142,74341.0,0.0,0.6169904470443726
143,5597.0,1.0,0.8492399454116821
144,152581.0,0.0,0.16126936674118042
145,275382.0,0.0,0.28604841232299805
146,69430.0,1.0,0.41993069648742676
147,154714.0,1.0,0.1922159343957901
148,297125.0,1.0,0.42544350028038025
149,8131.0,0.0,0.011918537318706512
150,226908.0,0.0,0.482092946767807
151,219533.0,0.0,0.3154330551624298
152,265911.0,1.0,0.2980186343193054
153,42596.0,0.0,0.41408300399780273
154,57317.0,0.0,0.387873113155365
155,241220.0,0.0,0.6035854816436768
156,107170.0,0.0,0.21965180337429047
157,140093.0,0.0,0.35985293984413147
158,286452.0,1.0,0.7429423332214355
159,228737.0,1.0,0.8362601399421692
160,65707.0,1.0,0.2877921164035797
161,289497.0,1.0,0.7022803425788879
162,141745.0,0.0,0.3224400579929352
163,167458.0,0.0,0.13985826075077057
164,127949.0,0.0,0.13708649575710297
165,275471.0,0.0,0.0755031555891037
166,161222.0,0.0,0.1434866189956665
167,248694.0,0.0,0.23007641732692719
168,64210.0,0.0,0.3308456838130951
169,254519.0,0.0,0.152196004986763
170,123136.0,0.0,0.3851848244667053
171,33026.0,1.0,0.15781447291374207
172,310671.0,1.0,0.2620144784450531
173,247452.0,0.0,0.06250889599323273
174,41399.0,1.0,0.27147844433784485
175,39952.0,0.0,0.2610394060611725
176,80274.0,0.0,0.2298109531402588
177,295883.0,1.0,0.6536723375320435
178,68276.0,0.0,0.010714041069149971
179,309721.0,0.0,0.4251343309879303
180,128132.0,1.0,0.19390958547592163
181,268040.0,0.0,0.008252972736954689
182,243374.0,0.0,0.04838235303759575
183,187646.0,1.0,0.290513813495636
184,277830.0,0.0,0.24310070276260376
185,27011.0,1.0,0.5186766982078552
186,108815.0,1.0,0.5120360255241394
187,266355.0,0.0,0.00816973764449358
188,219332.0,0.0,0.31328222155570984
189,206622.0,1.0,0.3309124708175659
190,188464.0,1.0,0.31073787808418274
191,205764.0,1.0,0.23676835000514984
192,244187.0,0.0,0.2851152718067169
193,41440.0,0.0,0.2792753577232361
194,10522.0,0.0,0.2722010016441345
195,311184.0,0.0,0.23174986243247986
196,194539.0,0.0,0.002983435755595565
197,274089.0,0.0,0.04097512364387512
198,221151.0,0.0,0.02799728699028492
199,63942.0,0.0,0.03062366135418415
200,199193.0,0.0,0.2600655257701874
201,278054.0,0.0,0.45678097009658813
202,275691.0,1.0,0.19135543704032898
203,31899.0,1.0,0.5003856420516968
204,195593.0,0.0,0.01409160252660513
205,154776.0,0.0,0.014179723337292671
206,156913.0,0.0,0.03821738436818123
207,290737.0,0.0,0.2933988571166992
208,87213.0,0.0,0.008917770348489285
209,56713.0,0.0,0.23921936750411987
210,243298.0,1.0,0.33222922682762146
211,175819.0,0.0,0.017450805753469467
212,29273.0,0.0,0.3086075186729431
213,141248.0,0.0,0.28835582733154297
214,225513.0,0.0,0.4495812952518463
215,66333.0,0.0,0.33744990825653076
216,219078.0,0.0,0.12881650030612946
217,83182.0,1.0,0.9285615086555481
218,203280.0,1.0,0.6130789518356323
219,149694.0,1.0,0.24461695551872253
220,242142.0,1.0,0.4666495621204376
221,151706.0,0.0,0.10287442058324814
222,44762.0,0.0,0.3037947118282318
223,240769.0,1.0,0.22128097712993622
224,307330.0,0.0,0.07201163470745087
225,68730.0,0.0,0.34686389565467834
226,58093.0,0.0,0.5350257158279419
227,152560.0,0.0,0.040922679007053375
228,258151.0,0.0,0.3796060085296631
229,120739.0,1.0,0.16262806951999664
230,317689.0,0.0,0.39254382252693176
231,121649.0,1.0,0.35192233324050903
232,224199.0,0.0,0.5714042782783508
233,1068.0,0.0,0.0008699992322362959
234,90107.0,0.0,0.1047893837094307
235,71384.0,0.0,0.2624984085559845
236,71394.0,0.0,0.24010170996189117
237,39855.0,0.0,0.07973777502775192
238,181429.0,0.0,0.18737004697322845
239,222836.0,1.0,0.3193244934082031
240,313064.0,0.0,0.15676918625831604
241,7174.0,1.0,0.8557528257369995
242,316773.0,1.0,0.12375007569789886
243,187144.0,1.0,0.3973996341228485
244,263437.0,0.0,0.1606910526752472
245,90030.0,0.0,0.03708657994866371
246,237511.0,0.0,0.43870243430137634
247,9899.0,0.0,0.32924115657806396
248,258684.0,0.0,0.11371028423309326
249,15628.0,1.0,0.1636865735054016
250,87.0,0.0,0.12249848246574402
251,24807.0,0.0,0.15145014226436615
252,251117.0,0.0,0.0558750256896019
253,28839.0,0.0,0.21194753050804138
254,189824.0,0.0,0.23619672656059265
255,309384.0,1.0,0.4524977505207062
256,22567.0,1.0,0.13750654458999634
257,310187.0,0.0,0.116279736161232
258,251186.0,0.0,0.11753320693969727
259,156114.0,1.0,0.2899132966995239
260,132071.0,0.0,0.0046876901760697365
261,318241.0,0.0,0.0738159567117691
262,201115.0,1.0,0.24959689378738403
263,225917.0,0.0,0.27344822883605957
264,179448.0,1.0,0.32248014211654663
265,38315.0,0.0,0.3047690689563751
266,167447.0,0.0,0.29010921716690063
267,216733.0,1.0,0.19220954179763794
268,165441.0,0.0,0.21021652221679688
269,107016.0,0.0,0.13767831027507782
270,240205.0,0.0,0.4378337860107422
271,22650.0,1.0,0.4270367920398712
272,5574.0,1.0,0.2604266107082367
273,216930.0,0.0,0.03693953901529312
274,262467.0,0.0,0.05845515802502632
275,56009.0,0.0,0.03676103055477142
276,165198.0,1.0,0.5014095902442932
277,70226.0,0.0,0.1806637942790985
278,54940.0,1.0,0.35722318291664124
279,290262.0,0.0,0.5345590710639954
280,83957.0,0.0,0.22225622832775116
281,223670.0,1.0,0.21149718761444092
282,106005.0,0.0,0.006541827227920294
283,196264.0,0.0,0.00480954023078084
284,107866.0,1.0,0.411812961101532
285,57827.0,1.0,0.8717433214187622
286,73840.0,0.0,0.2531343102455139
287,225795.0,1.0,0.8223429918289185
288,286472.0,0.0,0.8337381482124329
289,126070.0,0.0,0.19048821926116943
290,295546.0,1.0,0.4258318543434143
291,268974.0,1.0,0.2951217293739319
292,34768.0,0.0,0.376888245344162
293,308455.0,1.0,0.7490957975387573
294,132144.0,0.0,0.013989878818392754
295,145322.0,0.0,0.14477503299713135
296,170940.0,1.0,0.2526005804538727
297,179307.0,0.0,0.167079895734787
298,233604.0,0.0,0.05961821973323822
299,197914.0,1.0,0.25464969873428345
300,185510.0,0.0,0.4920966327190399
301,31852.0,0.0,0.8329824209213257
302,174281.0,0.0,0.4110284745693207
303,26592.0,0.0,0.03870399296283722
304,61925.0,0.0,0.15570081770420074
305,90893.0,0.0,0.026149412617087364
306,155836.0,0.0,0.22612884640693665
307,82432.0,0.0,0.24370820820331573
308,46088.0,1.0,0.40874361991882324
309,21909.0,0.0,0.3315512537956238
310,198632.0,0.0,0.09412424266338348
311,85463.0,1.0,0.47315284609794617
312,169289.0,0.0,0.21852220594882965
313,210945.0,0.0,0.067963145673275
314,123945.0,0.0,0.11135642975568771
315,292069.0,1.0,0.25522637367248535
316,256976.0,1.0,0.3268672227859497
317,72449.0,0.0,0.15589340031147003
318,240842.0,1.0,0.15939529240131378
319,223688.0,0.0,0.1301211267709732
320,12813.0,0.0,0.07329554110765457
321,247363.0,1.0,0.273622065782547
322,207430.0,0.0,0.04984414204955101
323,121885.0,1.0,0.624087393283844
324,258227.0,0.0,0.3054763376712799
325,174922.0,0.0,0.0013029092224314809
326,302562.0,0.0,0.09461528807878494
327,198096.0,0.0,0.1481277495622635
328,318175.0,0.0,0.15747304260730743
329,35747.0,0.0,0.026581477373838425
330,313077.0,1.0,0.29987889528274536
331,64159.0,0.0,0.23263397812843323
332,130568.0,0.0,0.12657776474952698
333,311401.0,0.0,0.6663197875022888
334,129131.0,0.0,0.17021867632865906
335,302816.0,0.0,0.1325402408838272
336,211964.0,0.0,0.07608712464570999
337,233767.0,0.0,0.19370567798614502
338,22653.0,0.0,0.23311029374599457
339,126976.0,0.0,0.14588302373886108
340,167911.0,0.0,0.24941198527812958
341,153704.0,0.0,0.29736316204071045
342,61405.0,0.0,0.1773841232061386
343,31564.0,0.0,0.22186356782913208
344,270428.0,0.0,0.05690521374344826
345,85497.0,1.0,0.44872376322746277
346,242701.0,0.0,0.4085080027580261
347,75574.0,0.0,0.5075250864028931
348,301565.0,0.0,0.03411487117409706
349,184337.0,0.0,0.25529807806015015
350,258714.0,0.0,0.13504868745803833
351,195081.0,0.0,0.2167952060699463
352,33818.0,0.0,0.02417568676173687
353,189643.0,0.0,0.06965696811676025
354,201169.0,0.0,0.2651434540748596
355,304478.0,1.0,0.55172199010849
356,119309.0,0.0,0.26267653703689575
357,219252.0,0.0,0.3563384711742401
358,239208.0,1.0,0.23160676658153534
359,225413.0,0.0,0.6020612120628357
360,80986.0,0.0,0.05363873019814491
361,131643.0,0.0,0.07255379855632782
362,292946.0,0.0,0.28977540135383606
363,10657.0,1.0,0.9962974190711975
364,250722.0,0.0,0.030591513961553574
365,185746.0,0.0,0.15788652002811432
366,260470.0,0.0,0.06333312392234802
367,3143.0,1.0,0.09778154641389847
368,31810.0,1.0,0.3494968116283417
369,242312.0,0.0,0.36823171377182007
370,11073.0,1.0,0.9737609624862671
371,70239.0,1.0,0.17269547283649445
372,216488.0,0.0,0.15746404230594635
373,237458.0,0.0,0.20088832080364227
374,143196.0,1.0,0.6287230253219604
375,21996.0,0.0,0.46791937947273254
376,151095.0,0.0,0.23392190039157867
377,278012.0,0.0,0.27424129843711853
378,43971.0,1.0,0.48075976967811584
379,292378.0,0.0,0.088807612657547
380,62053.0,1.0,0.7463505864143372
381,294560.0,0.0,0.0631992369890213
382,82925.0,0.0,0.2658650577068329
383,167282.0,0.0,0.5140597224235535
384,22592.0,0.0,0.3961792588233948
385,186560.0,0.0,0.10617024451494217
386,165066.0,0.0,0.07111790031194687
387,5207.0,0.0,0.4664255380630493
388,292516.0,1.0,0.3968525230884552
389,23306.0,1.0,0.32771700620651245
390,7574.0,0.0,0.08104760199785233
391,184287.0,0.0,0.13628891110420227
392,257207.0,0.0,0.0717112198472023
393,320741.0,0.0,0.1794782131910324
394,44871.0,0.0,0.3236851990222931
395,28716.0,0.0,0.3857713043689728
396,10454.0,0.0,0.5316879749298096
397,185855.0,1.0,0.11091969162225723
398,163987.0,0.0,0.37456801533699036
399,197544.0,0.0,0.1747729480266571
400,206065.0,0.0,0.10312765091657639
401,145565.0,1.0,0.214797243475914
402,192935.0,0.0,0.2695343494415283
403,226454.0,0.0,0.37063026428222656
404,1544.0,0.0,0.8414385318756104
405,256726.0,0.0,0.13406018912792206
406,269132.0,0.0,0.01931927725672722
407,265384.0,0.0,0.15014782547950745
408,172523.0,0.0,0.0065881237387657166
409,38409.0,1.0,0.5628278851509094
410,15893.0,0.0,0.24289314448833466
411,162881.0,0.0,0.021812858060002327
412,188238.0,0.0,0.31532707810401917
413,154227.0,0.0,0.544447124004364
414,141527.0,1.0,0.45108065009117126
415,259562.0,1.0,0.13599926233291626
416,290247.0,1.0,0.5893107652664185
417,237564.0,1.0,0.27764683961868286
418,195602.0,1.0,0.024273041635751724
419,131991.0,0.0,0.12466898560523987
420,249158.0,0.0,0.695884108543396
421,178899.0,0.0,0.06066199764609337
422,166484.0,1.0,0.7656645178794861
423,127941.0,0.0,0.11216618120670319
424,292191.0,0.0,0.24645642936229706
425,240105.0,1.0,0.11608454585075378
426,131622.0,0.0,0.054587893187999725
427,308488.0,1.0,0.8133454918861389
428,107715.0,1.0,0.3207843005657196
429,171663.0,0.0,0.02029026672244072
430,146828.0,0.0,0.3102412521839142
431,261201.0,0.0,0.0589410625398159
432,247890.0,0.0,0.1891118735074997
433,238072.0,1.0,0.4171799123287201
434,25005.0,1.0,0.20815475285053253
435,196733.0,0.0,0.042027827352285385
436,224678.0,1.0,0.32195645570755005
437,73245.0,0.0,0.08760160207748413
438,125797.0,1.0,0.28328460454940796
439,249239.0,1.0,0.603745698928833
440,180265.0,0.0,0.013704229146242142
441,75144.0,1.0,0.25802016258239746
442,159671.0,0.0,0.20112185180187225
443,162414.0,1.0,0.5222373008728027
444,121068.0,0.0,0.08503715693950653
445,221241.0,0.0,0.16040027141571045
446,161987.0,1.0,0.6413414478302002
447,3326.0,0.0,0.1915218085050583
448,241410.0,0.0,0.28873661160469055
449,241987.0,0.0,0.27107056975364685
450,92531.0,1.0,0.6396899223327637
451,162213.0,1.0,0.7627835273742676
452,106936.0,0.0,0.3606852889060974
453,172073.0,0.0,0.03509163111448288
454,141010.0,0.0,0.21046923100948334
455,208358.0,0.0,0.25896120071411133
456,7074.0,0.0,0.7581380009651184
457,44771.0,0.0,0.14242547750473022
458,51903.0,1.0,0.7058321833610535
459,71517.0,0.0,0.3186723291873932
460,127966.0,0.0,0.1074800044298172
461,1766.0,0.0,0.009872646071016788
462,82038.0,0.0,0.14045867323875427
463,227976.0,1.0,0.46120476722717285
464,178033.0,0.0,0.03688165172934532
465,161956.0,1.0,0.4692501723766327
466,211106.0,1.0,0.4114679992198944
467,202494.0,0.0,0.12675237655639648
468,67541.0,0.0,0.055071428418159485
469,56461.0,0.0,0.17601318657398224
470,243776.0,0.0,0.7250458598136902
471,36284.0,0.0,0.06518598645925522
472,51125.0,1.0,0.6601350903511047
473,152709.0,1.0,0.2472791224718094
474,298173.0,0.0,0.15543559193611145
475,82351.0,0.0,0.04698580503463745
476,159719.0,0.0,0.2383473962545395
477,272368.0,1.0,0.07141260802745819
478,152188.0,0.0,0.06929313391447067
479,263145.0,0.0,0.018648315221071243
480,64711.0,0.0,0.10843448340892792
481,292028.0,0.0,0.07127582281827927
482,187933.0,0.0,0.054232653230428696
483,236779.0,0.0,0.0549636110663414
484,160497.0,0.0,0.056251782923936844
485,186613.0,0.0,0.3649335503578186
486,252803.0,0.0,0.1343204379081726
487,263384.0,0.0,0.03189290687441826
488,296301.0,1.0,0.3608831763267517
489,316622.0,1.0,0.6916045546531677
490,27328.0,0.0,0.3882037103176117
491,131515.0,0.0,0.0962463766336441
492,152117.0,0.0,0.05360623449087143
493,92068.0,0.0,0.15174034237861633
494,168948.0,0.0,0.04636446759104729
495,259524.0,0.0,0.03890763968229294
496,209565.0,0.0,0.10337676852941513
497,240214.0,0.0,0.3006323575973511
498,174126.0,1.0,0.2760026454925537
499,168654.0,1.0,0.35088664293289185
500,223295.0,0.0,0.2420027256011963
501,129016.0,1.0,0.10030024498701096
502,10837.0,1.0,0.8697251081466675
503,90887.0,0.0,0.046455927193164825
504,166825.0,1.0,0.5508742928504944
505,142098.0,1.0,0.2908966541290283
506,254983.0,0.0,0.10397450625896454
507,65383.0,1.0,0.2576707601547241
508,9081.0,0.0,0.5367264151573181
509,306295.0,0.0,0.05713946372270584
510,125895.0,0.0,0.08449092507362366
511,37261.0,0.0,0.4651128649711609
512,154111.0,0.0,0.21438752114772797
513,195013.0,1.0,0.11041057854890823
514,15850.0,1.0,0.41310811042785645
515,286375.0,0.0,0.5357843637466431
516,252822.0,0.0,0.08618538081645966
517,32887.0,1.0,0.47358983755111694
518,268533.0,0.0,0.0933309942483902
519,262380.0,0.0,0.06825711578130722
520,173535.0,0.0,0.0036612029653042555
521,55853.0,0.0,0.3618466258049011
522,263742.0,0.0,0.16970370709896088
523,57832.0,1.0,0.9441631436347961
524,13902.0,0.0,0.05022834241390228
525,206072.0,0.0,0.09260740876197815
526,158347.0,0.0,0.24196624755859375
527,42862.0,0.0,0.07489616423845291
528,54199.0,0.0,0.588421642780304
529,228782.0,1.0,0.6570852398872375
530,240404.0,0.0,0.21972429752349854
531,184769.0,0.0,0.31931111216545105
532,250523.0,0.0,0.18834960460662842
533,53485.0,1.0,0.3664669394493103
534,38549.0,0.0,0.7230576872825623
535,215165.0,0.0,0.050965018570423126
536,161617.0,1.0,0.09333400428295135
537,266003.0,1.0,0.09000371396541595
538,295461.0,0.0,0.40217530727386475
539,85193.0,0.0,0.006674002856016159
540,125369.0,0.0,0.33167263865470886
541,160166.0,1.0,0.16504733264446259
542,108139.0,0.0,0.38437122106552124
543,234542.0,1.0,0.30851271748542786
544,264994.0,0.0,0.4150999188423157
545,174952.0,0.0,0.008270913735032082
546,155059.0,0.0,0.29124876856803894
547,56882.0,0.0,0.40866199135780334
548,32313.0,1.0,0.9642703533172607
549,187893.0,0.0,0.03878733888268471
550,228035.0,0.0,0.6966202855110168
551,70805.0,0.0,0.38492128252983093
552,84528.0,0.0,0.0028699710965156555
553,4445.0,0.0,0.03701488673686981
554,262236.0,0.0,0.2037433236837387
555,275831.0,0.0,0.12398401647806168
556,244017.0,0.0,0.6570295691490173
557,142166.0,0.0,0.12271697074174881
558,294380.0,0.0,0.05287865549325943
559,199045.0,1.0,0.3410404324531555
560,235286.0,1.0,0.25800105929374695
561,272221.0,0.0,0.06520487368106842
562,161768.0,1.0,0.7962523698806763
563,221193.0,0.0,0.034147243946790695
564,183568.0,0.0,0.10627672076225281
565,23276.0,0.0,0.43206796050071716
566,144389.0,0.0,0.04118756204843521
567,34702.0,0.0,0.05216474086046219
568,131604.0,0.0,0.02172081731259823
569,51774.0,0.0,0.32563841342926025
570,194861.0,0.0,0.23768232762813568
571,193679.0,0.0,0.005758471786975861
572,62625.0,0.0,0.003956034779548645
573,264826.0,0.0,0.25527694821357727
574,265038.0,0.0,0.4614894390106201
575,299505.0,0.0,0.06367694586515427
576,3701.0,0.0,0.009149564430117607
577,42432.0,1.0,0.3525843620300293
578,131147.0,0.0,0.28393131494522095
579,205639.0,1.0,0.257429838180542
580,206556.0,0.0,0.1997443288564682
581,56320.0,0.0,0.2134002447128296
582,204890.0,0.0,0.07931768894195557
583,125799.0,0.0,0.1652260273694992
584,148955.0,0.0,0.07928598672151566
585,263113.0,0.0,0.0023080308455973864
586,238341.0,1.0,0.525002121925354
587,302900.0,1.0,0.7140695452690125
588,35948.0,0.0,0.1706092655658722
589,143956.0,0.0,0.30034443736076355
590,118279.0,0.0,0.1853865087032318
591,274297.0,0.0,0.059447355568408966
592,141566.0,0.0,0.2778974175453186
593,61062.0,0.0,0.28293514251708984
594,300823.0,0.0,0.32286879420280457
595,125199.0,0.0,0.17825086414813995
596,218649.0,1.0,0.3968525826931
597,156159.0,0.0,0.21061354875564575
598,174100.0,0.0,0.14849987626075745
599,282603.0,0.0,0.26292380690574646
600,70412.0,1.0,0.595822274684906
601,10792.0,0.0,0.9440761208534241
602,119076.0,0.0,0.17785179615020752
603,306897.0,0.0,0.11122779548168182
604,87130.0,0.0,0.007433244027197361
605,290613.0,0.0,0.2844336926937103
606,274751.0,0.0,0.13144643604755402
607,240808.0,0.0,0.8332442045211792
608,84410.0,0.0,0.37799689173698425
609,267207.0,1.0,0.5857888460159302
610,170475.0,0.0,0.018478794023394585
611,6081.0,0.0,0.29956310987472534
612,255192.0,1.0,0.5174477696418762
613,258334.0,0.0,0.09065058827400208
614,86123.0,0.0,0.0167953222990036
615,197080.0,0.0,0.06262805312871933
616,71362.0,0.0,0.3625637888908386
617,218290.0,1.0,0.1649845689535141
618,194215.0,1.0,0.13900268077850342
619,179928.0,0.0,0.012606553733348846
620,318238.0,0.0,0.15752603113651276
621,160110.0,0.0,0.3073248267173767
622,46261.0,0.0,0.43556755781173706
623,179366.0,0.0,0.002259116154164076
624,248956.0,1.0,0.27293774485588074
625,57425.0,0.0,0.55339515209198
626,148925.0,0.0,0.07634104788303375
627,27980.0,1.0,0.5984938144683838
628,246410.0,1.0,0.40052276849746704
629,198294.0,1.0,0.4101320505142212
630,189411.0,0.0,0.36808085441589355
631,282199.0,0.0,0.09524054080247879
632,33753.0,0.0,0.29510751366615295
633,304423.0,0.0,0.07210094481706619
634,244761.0,1.0,0.30124253034591675
635,25467.0,0.0,0.26195186376571655
636,253005.0,0.0,0.06106487661600113
637,92193.0,1.0,0.35371288657188416
638,107168.0,0.0,0.37199389934539795
639,177783.0,0.0,0.09523676335811615
640,16962.0,0.0,0.6317353248596191
641,276258.0,0.0,0.03780612349510193
642,26653.0,0.0,0.07153552025556564
643,194619.0,0.0,0.3080982267856598
644,318148.0,0.0,0.11909535527229309
645,154602.0,0.0,0.017131568863987923
646,188547.0,0.0,0.23135890066623688
647,201434.0,0.0,0.3756933808326721
648,207923.0,1.0,0.29280516505241394
649,240.0,0.0,0.3471432030200958
650,237312.0,0.0,0.3072289526462555
651,227895.0,0.0,0.4281022548675537
652,44220.0,1.0,0.21763724088668823
653,71703.0,1.0,0.4819302558898926
654,294202.0,0.0,0.09602393209934235
655,247737.0,1.0,0.22808775305747986
656,75039.0,0.0,0.5165557265281677
657,123579.0,0.0,0.2577192485332489
658,50783.0,0.0,0.14828290045261383
659,208687.0,0.0,0.06480726599693298
660,229264.0,0.0,0.6885644197463989
661,276926.0,1.0,0.25955653190612793
662,298478.0,0.0,0.4380452334880829
663,167813.0,0.0,0.13373789191246033
664,141805.0,0.0,0.26106318831443787
665,105850.0,0.0,0.29393333196640015
666,60617.0,0.0,0.009729587472975254
667,204325.0,0.0,0.036506906151771545
668,13031.0,0.0,0.2670915126800537
669,177841.0,0.0,0.35288360714912415
670,31782.0,0.0,0.3207677900791168
671,8145.0,1.0,0.8627632856369019
672,262233.0,0.0,0.1529359370470047
673,264814.0,0.0,0.1964220255613327
674,51838.0,0.0,0.09181376546621323
675,57267.0,0.0,0.21095381677150726
676,294216.0,1.0,0.14049862325191498
677,232930.0,1.0,0.20791375637054443
678,210999.0,0.0,0.0712575688958168
679,170032.0,0.0,0.10460665822029114
680,246505.0,0.0,0.20926344394683838
681,208819.0,0.0,0.28783363103866577
682,259425.0,0.0,0.28634706139564514
683,150444.0,1.0,0.2555052638053894
684,141529.0,0.0,0.5097745060920715
685,172078.0,0.0,0.0262922216206789
686,295593.0,1.0,0.7366472482681274
687,166732.0,0.0,0.5711364150047302
688,196269.0,0.0,0.0019358083372935653
689,240629.0,0.0,0.27849575877189636
690,227833.0,0.0,0.339152455329895
691,68157.0,1.0,0.08350031822919846
692,124187.0,0.0,0.5730476379394531
693,265023.0,0.0,0.38851580023765564
694,34387.0,0.0,0.12213515490293503
695,160730.0,1.0,0.07012919336557388
696,140249.0,0.0,0.3082272708415985
697,238248.0,0.0,0.6860645413398743
698,240339.0,1.0,0.3381704092025757
