,index,actuals,predicts_matchmaker_brahim
161,289497.0,1.0,0.48122841119766235
162,141745.0,0.0,0.23817923665046692
163,167458.0,0.0,0.22247909009456635
164,127949.0,0.0,0.24696753919124603
165,275471.0,0.0,0.21304062008857727
166,161222.0,0.0,0.3802415430545807
167,248694.0,0.0,0.30647847056388855
168,64210.0,0.0,0.2845465838909149
169,254519.0,0.0,0.22134119272232056
170,123136.0,0.0,0.2226773202419281
171,33026.0,1.0,0.27737948298454285
172,310671.0,1.0,0.19833920896053314
173,247452.0,0.0,0.2123478502035141
174,41399.0,1.0,0.36512434482574463
175,39952.0,0.0,0.4364425837993622
176,80274.0,0.0,0.2730725407600403
177,295883.0,1.0,0.2758699059486389
178,68276.0,0.0,0.21369361877441406
179,309721.0,0.0,0.28534820675849915
180,128132.0,1.0,0.27238592505455017
181,268040.0,0.0,0.10658784210681915
182,243374.0,0.0,0.252922385931015
183,187646.0,1.0,0.4751543700695038
184,277830.0,0.0,0.23233555257320404
185,27011.0,1.0,0.4114260971546173
186,108815.0,1.0,0.2757411003112793
187,266355.0,0.0,0.29677844047546387
188,219332.0,0.0,0.25202152132987976
189,206622.0,1.0,0.17014525830745697
190,188464.0,1.0,0.27495768666267395
191,205764.0,1.0,0.22555828094482422
192,244187.0,0.0,0.28909832239151
193,41440.0,0.0,0.3311578333377838
194,10522.0,0.0,0.4499768912792206
195,311184.0,0.0,0.3260655403137207
196,194539.0,0.0,0.09974220395088196
197,274089.0,0.0,0.09537846595048904
198,221151.0,0.0,0.20820146799087524
199,63942.0,0.0,0.13151437044143677
200,199193.0,0.0,0.22443363070487976
201,278054.0,0.0,0.3505701422691345
202,275691.0,1.0,0.2392476350069046
203,31899.0,1.0,0.44257107377052307
204,195593.0,0.0,0.14486441016197205
205,154776.0,0.0,0.14903752505779266
206,156913.0,0.0,0.17282265424728394
207,290737.0,0.0,0.4815749526023865
208,87213.0,0.0,0.16112194955348969
209,56713.0,0.0,0.30479881167411804
210,243298.0,1.0,0.22573694586753845
211,175819.0,0.0,0.23392221331596375
212,29273.0,0.0,0.577775239944458
213,141248.0,0.0,0.44896671175956726
214,225513.0,0.0,0.4559285640716553
215,66333.0,0.0,0.2475394755601883
216,219078.0,0.0,0.2239840179681778
217,83182.0,1.0,0.5215486288070679
218,203280.0,1.0,0.25671446323394775
219,149694.0,1.0,0.16537418961524963
220,242142.0,1.0,0.4300748407840729
221,151706.0,0.0,0.3602672517299652
222,44762.0,0.0,0.24790607392787933
223,240769.0,1.0,0.33201348781585693
224,307330.0,0.0,0.3038512170314789
225,68730.0,0.0,0.28087756037712097
226,58093.0,0.0,0.5613642334938049
227,152560.0,0.0,0.12480320036411285
228,258151.0,0.0,0.2895335257053375
229,120739.0,1.0,0.21881282329559326
230,317689.0,0.0,0.24383118748664856
231,121649.0,1.0,0.14633038640022278
232,224199.0,0.0,0.4257850646972656
233,1068.0,0.0,0.22023433446884155
234,90107.0,0.0,0.25846990942955017
235,71384.0,0.0,0.3987357020378113
236,71394.0,0.0,0.34644317626953125
237,39855.0,0.0,0.36023345589637756
238,181429.0,0.0,0.2764500677585602
239,222836.0,1.0,0.3496762216091156
240,313064.0,0.0,0.2533662021160126
241,7174.0,1.0,0.5921799540519714
242,316773.0,1.0,0.26468268036842346
243,187144.0,1.0,0.3886156976222992
244,263437.0,0.0,0.17207583785057068
245,90030.0,0.0,0.2054334133863449
246,237511.0,0.0,0.5129213333129883
247,9899.0,0.0,0.5071477890014648
248,258684.0,0.0,0.16369979083538055
249,15628.0,1.0,0.3195696771144867
250,87.0,0.0,0.29906967282295227
251,24807.0,0.0,0.1980188637971878
252,251117.0,0.0,0.11345621943473816
253,28839.0,0.0,0.35554152727127075
254,189824.0,0.0,0.18773537874221802
255,309384.0,1.0,0.424869567155838
256,22567.0,1.0,0.3198610842227936
257,310187.0,0.0,0.11575725674629211
258,251186.0,0.0,0.19446155428886414
259,156114.0,1.0,0.19760353863239288
260,132071.0,0.0,0.18347559869289398
261,318241.0,0.0,0.2014477401971817
262,201115.0,1.0,0.16264699399471283
263,225917.0,0.0,0.33168283104896545
264,179448.0,1.0,0.17761102318763733
265,38315.0,0.0,0.39668744802474976
266,167447.0,0.0,0.27607643604278564
267,216733.0,1.0,0.1957906037569046
268,165441.0,0.0,0.19014200568199158
269,107016.0,0.0,0.12505778670310974
270,240205.0,0.0,0.4057809114456177
271,22650.0,1.0,0.6109176278114319
272,5574.0,1.0,0.2812584638595581
273,216930.0,0.0,0.11991648375988007
274,262467.0,0.0,0.13383391499519348
275,56009.0,0.0,0.21177692711353302
276,165198.0,1.0,0.29768121242523193
277,70226.0,0.0,0.25052595138549805
278,54940.0,1.0,0.3550912141799927
279,290262.0,0.0,0.263999879360199
280,83957.0,0.0,0.2069433182477951
281,223670.0,1.0,0.2862928807735443
282,106005.0,0.0,0.25063109397888184
283,196264.0,0.0,0.1782597005367279
284,107866.0,1.0,0.2768654227256775
285,57827.0,1.0,0.7017925977706909
286,73840.0,0.0,0.28013187646865845
287,225795.0,1.0,0.42959466576576233
288,286472.0,0.0,0.3976936340332031
289,126070.0,0.0,0.2541722357273102
290,295546.0,1.0,0.3466106951236725
291,268974.0,1.0,0.16720719635486603
292,34768.0,0.0,0.15203817188739777
293,308455.0,1.0,0.4554890990257263
294,132144.0,0.0,0.14913176000118256
295,145322.0,0.0,0.24533046782016754
296,170940.0,1.0,0.2724526524543762
297,179307.0,0.0,0.1850854456424713
298,233604.0,0.0,0.24727725982666016
299,197914.0,1.0,0.3775724470615387
300,185510.0,0.0,0.36244329810142517
301,31852.0,0.0,0.4675734341144562
302,174281.0,0.0,0.17227303981781006
303,26592.0,0.0,0.34664541482925415
304,61925.0,0.0,0.16815881431102753
305,90893.0,0.0,0.09471739083528519
306,155836.0,0.0,0.21629536151885986
307,82432.0,0.0,0.19184423983097076
308,46088.0,1.0,0.29511138796806335
309,21909.0,0.0,0.2960430681705475
310,198632.0,0.0,0.21191298961639404
311,85463.0,1.0,0.17017346620559692
312,169289.0,0.0,0.15733814239501953
313,210945.0,0.0,0.23441821336746216
314,123945.0,0.0,0.32336702942848206
315,292069.0,1.0,0.24324117600917816
316,256976.0,1.0,0.3294014036655426
317,72449.0,0.0,0.3341408371925354
318,240842.0,1.0,0.23789618909358978
319,223688.0,0.0,0.29085773229599
320,12813.0,0.0,0.2655952572822571
321,247363.0,1.0,0.36268219351768494
322,207430.0,0.0,0.15779411792755127
323,121885.0,1.0,0.45351260900497437
324,258227.0,0.0,0.2626810371875763
325,174922.0,0.0,0.14415015280246735
326,302562.0,0.0,0.2183755338191986
327,198096.0,0.0,0.233228862285614
328,318175.0,0.0,0.24073338508605957
329,35747.0,0.0,0.11172383278608322
330,313077.0,1.0,0.22292618453502655
331,64159.0,0.0,0.28290069103240967
332,130568.0,0.0,0.2018578052520752
333,311401.0,0.0,0.38787850737571716
334,129131.0,0.0,0.167463019490242
335,302816.0,0.0,0.2770408093929291
336,211964.0,0.0,0.35226503014564514
337,233767.0,0.0,0.48645493388175964
338,22653.0,0.0,0.4276551902294159
339,126976.0,0.0,0.2024451643228531
340,167911.0,0.0,0.24026432633399963
341,153704.0,0.0,0.19513404369354248
342,61405.0,0.0,0.1176726222038269
343,31564.0,0.0,0.33060914278030396
344,270428.0,0.0,0.2996833920478821
345,85497.0,1.0,0.1851370483636856
346,242701.0,0.0,0.4867442548274994
347,75574.0,0.0,0.4336860179901123
348,301565.0,0.0,0.20761004090309143
349,184337.0,0.0,0.4550384283065796
350,258714.0,0.0,0.17614136636257172
351,195081.0,0.0,0.08123598247766495
352,33818.0,0.0,0.19724442064762115
353,189643.0,0.0,0.20744290947914124
354,201169.0,0.0,0.22836394608020782
355,304478.0,1.0,0.2089833766222
356,119309.0,0.0,0.25038397312164307
357,219252.0,0.0,0.3419401943683624
358,239208.0,1.0,0.46933266520500183
359,225413.0,0.0,0.6007818579673767
360,80986.0,0.0,0.2335478961467743
361,131643.0,0.0,0.1604139655828476
362,292946.0,0.0,0.37014707922935486
363,10657.0,1.0,0.6831996440887451
364,250722.0,0.0,0.16786566376686096
365,185746.0,0.0,0.28399011492729187
366,260470.0,0.0,0.12455550581216812
367,3143.0,1.0,0.17756742238998413
368,31810.0,1.0,0.38190704584121704
369,242312.0,0.0,0.47409313917160034
370,11073.0,1.0,0.7192084789276123
371,70239.0,1.0,0.2563541829586029
372,216488.0,0.0,0.3265587091445923
373,237458.0,0.0,0.2520851194858551
374,143196.0,1.0,0.44387853145599365
375,21996.0,0.0,0.29618385434150696
376,151095.0,0.0,0.19339075684547424
377,278012.0,0.0,0.30093851685523987
378,43971.0,1.0,0.4894949495792389
379,292378.0,0.0,0.36628231406211853
380,62053.0,1.0,0.2486562579870224
381,294560.0,0.0,0.3322775959968567
382,82925.0,0.0,0.255323201417923
383,167282.0,0.0,0.20535317063331604
384,22592.0,0.0,0.31951767206192017
385,186560.0,0.0,0.2394682765007019
386,165066.0,0.0,0.26625964045524597
387,5207.0,0.0,0.40167349576950073
388,292516.0,1.0,0.2613721787929535
389,23306.0,1.0,0.28868067264556885
390,7574.0,0.0,0.28245681524276733
391,184287.0,0.0,0.2597672641277313
392,257207.0,0.0,0.23876377940177917
393,320741.0,0.0,0.34477508068084717
394,44871.0,0.0,0.3481355607509613
395,28716.0,0.0,0.44715994596481323
396,10454.0,0.0,0.4837534427642822
397,185855.0,1.0,0.2051313817501068
398,163987.0,0.0,0.23890003561973572
399,197544.0,0.0,0.2576940357685089
400,206065.0,0.0,0.22788724303245544
401,145565.0,1.0,0.16371861100196838
402,192935.0,0.0,0.2205062210559845
403,226454.0,0.0,0.3102932870388031
404,1544.0,0.0,0.43203216791152954
405,256726.0,0.0,0.10952319949865341
406,269132.0,0.0,0.17556898295879364
407,265384.0,0.0,0.20061106979846954
408,172523.0,0.0,0.20109936594963074
409,38409.0,1.0,0.40015530586242676
410,15893.0,0.0,0.24589212238788605
411,162881.0,0.0,0.24280700087547302
412,188238.0,0.0,0.29473957419395447
413,154227.0,0.0,0.16090834140777588
414,141527.0,1.0,0.25749239325523376
415,259562.0,1.0,0.1426585465669632
416,290247.0,1.0,0.2711578607559204
417,237564.0,1.0,0.2611432373523712
418,195602.0,1.0,0.1132245808839798
419,131991.0,0.0,0.1658555567264557
420,249158.0,0.0,0.5108586549758911
421,178899.0,0.0,0.09502319991588593
422,166484.0,1.0,0.3575069308280945
423,127941.0,0.0,0.22657765448093414
424,292191.0,0.0,0.34666624665260315
425,240105.0,1.0,0.21425198018550873
426,131622.0,0.0,0.1343366950750351
427,308488.0,1.0,0.41264161467552185
428,107715.0,1.0,0.2351071685552597
429,171663.0,0.0,0.18445736169815063
430,146828.0,0.0,0.26347336173057556
431,261201.0,0.0,0.2142966240644455
432,247890.0,0.0,0.2213132083415985
433,238072.0,1.0,0.44054973125457764
434,25005.0,1.0,0.21971164643764496
435,196733.0,0.0,0.18322336673736572
436,224678.0,1.0,0.38233810663223267
437,73245.0,0.0,0.28851038217544556
438,125797.0,1.0,0.27750617265701294
439,249239.0,1.0,0.4909486472606659
440,180265.0,0.0,0.20270481705665588
441,75144.0,1.0,0.22498279809951782
442,159671.0,0.0,0.21818791329860687
443,162414.0,1.0,0.5621652007102966
444,121068.0,0.0,0.3118681311607361
445,221241.0,0.0,0.26309558749198914
446,161987.0,1.0,0.3488019108772278
447,3326.0,0.0,0.2944456934928894
448,241410.0,0.0,0.26297062635421753
449,241987.0,0.0,0.40071216225624084
450,92531.0,1.0,0.39876678586006165
451,162213.0,1.0,0.5034394860267639
452,106936.0,0.0,0.2595205307006836
453,172073.0,0.0,0.20810046792030334
454,141010.0,0.0,0.2026425451040268
455,208358.0,0.0,0.24726422131061554
456,7074.0,0.0,0.6799144744873047
457,44771.0,0.0,0.25157874822616577
458,51903.0,1.0,0.4041580259799957
459,71517.0,0.0,0.5145182013511658
460,127966.0,0.0,0.23234720528125763
461,1766.0,0.0,0.1854989230632782
462,82038.0,0.0,0.24154242873191833
463,227976.0,1.0,0.5418931841850281
464,178033.0,0.0,0.21845485270023346
465,161956.0,1.0,0.3173047602176666
466,211106.0,1.0,0.2812986969947815
467,202494.0,0.0,0.3557203412055969
468,67541.0,0.0,0.2310432642698288
469,56461.0,0.0,0.2685488164424896
470,243776.0,0.0,0.45140743255615234
471,36284.0,0.0,0.2915620803833008
472,51125.0,1.0,0.48287829756736755
473,152709.0,1.0,0.140599325299263
474,298173.0,0.0,0.26399749517440796
475,82351.0,0.0,0.25723451375961304
476,159719.0,0.0,0.20536676049232483
477,272368.0,1.0,0.37098750472068787
478,152188.0,0.0,0.13704217970371246
479,263145.0,0.0,0.22985082864761353
480,64711.0,0.0,0.16613709926605225
481,292028.0,0.0,0.305122971534729
482,187933.0,0.0,0.18236038088798523
483,236779.0,0.0,0.24900195002555847
484,160497.0,0.0,0.2828609049320221
485,186613.0,0.0,0.33881106972694397
486,252803.0,0.0,0.2264927476644516
487,263384.0,0.0,0.17807142436504364
488,296301.0,1.0,0.2571350038051605
489,316622.0,1.0,0.47763946652412415
490,27328.0,0.0,0.2907319962978363
491,131515.0,0.0,0.12277102470397949
492,152117.0,0.0,0.12287396937608719
493,92068.0,0.0,0.19227218627929688
494,168948.0,0.0,0.1753271371126175
495,259524.0,0.0,0.15343144536018372
496,209565.0,0.0,0.2867870032787323
497,240214.0,0.0,0.27912819385528564
498,174126.0,1.0,0.22198858857154846
499,168654.0,1.0,0.20883291959762573
500,223295.0,0.0,0.3403448760509491
501,129016.0,1.0,0.13870862126350403
502,10837.0,1.0,0.5744882822036743
503,90887.0,0.0,0.08738937228918076
504,166825.0,1.0,0.2522589862346649
505,142098.0,1.0,0.38821130990982056
506,254983.0,0.0,0.26835909485816956
507,65383.0,1.0,0.15804129838943481
508,9081.0,0.0,0.2711198329925537
509,306295.0,0.0,0.19973275065422058
510,125895.0,0.0,0.2608865201473236
511,37261.0,0.0,0.23786449432373047
512,154111.0,0.0,0.1112428531050682
513,195013.0,1.0,0.1745724231004715
514,15850.0,1.0,0.47623711824417114
515,286375.0,0.0,0.2654983699321747
516,252822.0,0.0,0.2403653860092163
517,32887.0,1.0,0.38413122296333313
518,268533.0,0.0,0.1657991111278534
519,262380.0,0.0,0.16677261888980865
520,173535.0,0.0,0.19250378012657166
521,55853.0,0.0,0.2867404520511627
522,263742.0,0.0,0.2546558380126953
523,57832.0,1.0,0.616463303565979
524,13902.0,0.0,0.2777325510978699
525,206072.0,0.0,0.21856890618801117
526,158347.0,0.0,0.15243346989154816
527,42862.0,0.0,0.25465500354766846
528,54199.0,0.0,0.5153735280036926
529,228782.0,1.0,0.6173499822616577
530,240404.0,0.0,0.33215638995170593
531,184769.0,0.0,0.4632631540298462
532,250523.0,0.0,0.1890273094177246
533,53485.0,1.0,0.35089823603630066
534,38549.0,0.0,0.702911913394928
535,215165.0,0.0,0.25294893980026245
536,161617.0,1.0,0.2130146324634552
537,266003.0,1.0,0.25833916664123535
538,295461.0,0.0,0.4176059663295746
539,85193.0,0.0,0.12592588365077972
540,125369.0,0.0,0.34565749764442444
541,160166.0,1.0,0.34925365447998047
542,108139.0,0.0,0.24422365427017212
543,234542.0,1.0,0.3983151614665985
544,264994.0,0.0,0.3206579089164734
545,174952.0,0.0,0.21825799345970154
546,155059.0,0.0,0.1699320524930954
547,56882.0,0.0,0.31849920749664307
548,32313.0,1.0,0.5842863321304321
549,187893.0,0.0,0.14084558188915253
550,228035.0,0.0,0.34466642141342163
551,70805.0,0.0,0.28071922063827515
552,84528.0,0.0,0.1814601868391037
553,4445.0,0.0,0.2419343739748001
554,262236.0,0.0,0.18267783522605896
555,275831.0,0.0,0.19332347810268402
556,244017.0,0.0,0.27472251653671265
557,142166.0,0.0,0.27703389525413513
558,294380.0,0.0,0.43750640749931335
559,199045.0,1.0,0.29382848739624023
560,235286.0,1.0,0.3774747848510742
561,272221.0,0.0,0.4364013969898224
562,161768.0,1.0,0.465056836605072
563,221193.0,0.0,0.1969989389181137
564,183568.0,0.0,0.2792092263698578
565,23276.0,0.0,0.4800865054130554
566,144389.0,0.0,0.259402334690094
567,34702.0,0.0,0.1988592892885208
568,131604.0,0.0,0.1204366460442543
569,51774.0,0.0,0.4538588523864746
570,194861.0,0.0,0.16814793646335602
571,193679.0,0.0,0.18157336115837097
572,62625.0,0.0,0.1786251813173294
573,264826.0,0.0,0.26396870613098145
574,265038.0,0.0,0.25734347105026245
575,299505.0,0.0,0.33228927850723267
576,3701.0,0.0,0.16139580309391022
577,42432.0,1.0,0.35853666067123413
578,131147.0,0.0,0.15785343945026398
579,205639.0,1.0,0.20964384078979492
580,206556.0,0.0,0.2537309229373932
581,56320.0,0.0,0.38278689980506897
582,204890.0,0.0,0.5085191130638123
583,125799.0,0.0,0.2515921890735626
584,148955.0,0.0,0.17006227374076843
585,263113.0,0.0,0.17408223450183868
586,238341.0,1.0,0.49057358503341675
587,302900.0,1.0,0.2926238179206848
588,35948.0,0.0,0.1541680544614792
589,143956.0,0.0,0.2236756980419159
590,118279.0,0.0,0.17497481405735016
591,274297.0,0.0,0.08948331326246262
592,141566.0,0.0,0.27381646633148193
593,61062.0,0.0,0.25267648696899414
594,300823.0,0.0,0.21247728168964386
595,125199.0,0.0,0.24190080165863037
596,218649.0,1.0,0.5281155109405518
597,156159.0,0.0,0.16922403872013092
598,174100.0,0.0,0.17303694784641266
599,282603.0,0.0,0.2643201947212219
600,70412.0,1.0,0.5050820112228394
601,10792.0,0.0,0.6426013708114624
602,119076.0,0.0,0.196811705827713
603,306897.0,0.0,0.30525365471839905
604,87130.0,0.0,0.16061660647392273
605,290613.0,0.0,0.27205824851989746
606,274751.0,0.0,0.19288919866085052
607,240808.0,0.0,0.35935071110725403
608,84410.0,0.0,0.17606128752231598
609,267207.0,1.0,0.16795970499515533
610,170475.0,0.0,0.19699274003505707
611,6081.0,0.0,0.3044483959674835
612,255192.0,1.0,0.3623822331428528
613,258334.0,0.0,0.26354125142097473
614,86123.0,0.0,0.1329229474067688
615,197080.0,0.0,0.12711040675640106
616,71362.0,0.0,0.3741980195045471
617,218290.0,1.0,0.24816545844078064
618,194215.0,1.0,0.20734117925167084
619,179928.0,0.0,0.1866048276424408
620,318238.0,0.0,0.2229825258255005
621,160110.0,0.0,0.48442670702934265
622,46261.0,0.0,0.3598750829696655
623,179366.0,0.0,0.14977174997329712
624,248956.0,1.0,0.28294697403907776
625,57425.0,0.0,0.42442941665649414
626,148925.0,0.0,0.15966279804706573
627,27980.0,1.0,0.43661150336265564
628,246410.0,1.0,0.4911770224571228
629,198294.0,1.0,0.26425960659980774
630,189411.0,0.0,0.23108939826488495
631,282199.0,0.0,0.2284838706254959
632,33753.0,0.0,0.19308820366859436
633,304423.0,0.0,0.20859716832637787
634,244761.0,1.0,0.5160677433013916
635,25467.0,0.0,0.35615062713623047
636,253005.0,0.0,0.1892809122800827
637,92193.0,1.0,0.26067012548446655
638,107168.0,0.0,0.2479218989610672
639,177783.0,0.0,0.22434188425540924
640,16962.0,0.0,0.6445112824440002
641,276258.0,0.0,0.23343525826931
642,26653.0,0.0,0.2651163935661316
643,194619.0,0.0,0.19582629203796387
644,318148.0,0.0,0.24590997397899628
645,154602.0,0.0,0.13106995820999146
646,188547.0,0.0,0.2271956354379654
647,201434.0,0.0,0.3299858272075653
648,207923.0,1.0,0.23418816924095154
649,240.0,0.0,0.34836116433143616
650,237312.0,0.0,0.4020666778087616
651,227895.0,0.0,0.3313070237636566
652,44220.0,1.0,0.2717752158641815
653,71703.0,1.0,0.4536968469619751
654,294202.0,0.0,0.36007028818130493
655,247737.0,1.0,0.19385060667991638
656,75039.0,0.0,0.34739261865615845
657,123579.0,0.0,0.25627225637435913
658,50783.0,0.0,0.24071478843688965
659,208687.0,0.0,0.3001914918422699
660,229264.0,0.0,0.49349328875541687
661,276926.0,1.0,0.2155749648809433
662,298478.0,0.0,0.27969273924827576
663,167813.0,0.0,0.21152278780937195
664,141805.0,0.0,0.18029996752738953
665,105850.0,0.0,0.29300007224082947
666,60617.0,0.0,0.12841394543647766
667,204325.0,0.0,0.26281002163887024
668,13031.0,0.0,0.2389441877603531
669,177841.0,0.0,0.2463037669658661
670,31782.0,0.0,0.5188871026039124
671,8145.0,1.0,0.59490966796875
672,262233.0,0.0,0.2014673352241516
673,264814.0,0.0,0.1925165057182312
674,51838.0,0.0,0.4426625370979309
675,57267.0,0.0,0.2487078160047531
676,294216.0,1.0,0.27563151717185974
677,232930.0,1.0,0.22582842409610748
678,210999.0,0.0,0.25260964035987854
679,170032.0,0.0,0.22471082210540771
680,246505.0,0.0,0.41571035981178284
681,208819.0,0.0,0.24170739948749542
682,259425.0,0.0,0.23040708899497986
683,150444.0,1.0,0.16459394991397858
684,141529.0,0.0,0.28036582469940186
685,172078.0,0.0,0.20929668843746185
686,295593.0,1.0,0.31482627987861633
687,166732.0,0.0,0.3130042552947998
688,196269.0,0.0,0.14758004248142242
689,240629.0,0.0,0.27744609117507935
690,227833.0,0.0,0.26188135147094727
691,68157.0,1.0,0.1973428726196289
692,124187.0,0.0,0.24908922612667084
693,265023.0,0.0,0.3511292338371277
694,34387.0,0.0,0.22177059948444366
695,160730.0,1.0,0.30323126912117004
696,140249.0,0.0,0.3641389012336731
697,238248.0,0.0,0.49957430362701416
698,240339.0,1.0,0.3210584819316864
